People_ID,d20,d21,d22,d23,d24,d25,d26,d27
13474,312,389,484,595,728,887,1080,1309
13475,243,308,385,476,587,717,877,1065
13476,248,311,389,485,597,729,889,1081
13477,386,476,588,722,881,1070,1299,1572
13478,252,318,399,493,606,740,903,1097
13479,371,459,565,696,851,1034,1256,1521
13480,423,521,640,784,958,1162,1411,1706
13481,182,231,294,368,456,560,686,837
13482,116,154,202,257,324,401,498,610
13483,299,372,460,569,699,852,1038,1259
13484,445,549,674,827,1007,1221,1480,1790
13485,386,476,586,717,876,1064,1293,1565
13486,309,387,481,593,727,886,1078,1307
13487,190,244,307,386,480,589,723,881
13488,209,266,333,414,512,627,769,936
13489,305,381,473,583,714,870,1057,1283
13490,406,501,618,756,921,1119,1359,1644
13491,120,157,204,261,327,405,502,615
13492,306,383,474,585,717,873,1063,1289
13493,190,242,305,383,477,585,716,873
13494,306,382,473,582,713,869,1059,1284
13495,263,330,411,509,628,766,933,1134
13496,136,178,230,293,368,454,559,685
13497,402,498,612,749,914,1110,1347,1630
13498,415,512,630,770,941,1142,1384,1675
13499,312,387,480,594,729,887,1080,1309
13500,156,201,257,324,405,499,615,751
13501,235,297,373,464,570,698,852,1036
13502,229,291,364,453,559,684,835,1016
13503,224,282,352,439,543,664,813,989
13504,117,154,199,256,323,401,495,608
13505,229,288,361,451,556,680,830,1010
13506,323,403,500,616,755,919,1118,1355
13507,273,342,427,530,650,793,966,1173
13508,245,307,383,475,586,716,873,1062
13509,334,416,514,632,773,941,1144,1386
13510,180,232,295,372,461,566,694,847
13511,304,381,471,582,713,868,1057,1282
13512,135,175,224,287,361,446,551,674
13513,248,313,392,486,600,733,894,1087
13514,345,428,528,648,791,963,1169,1417
13515,430,532,655,802,979,1188,1442,1743
13516,174,223,282,354,439,540,661,808
13517,385,475,584,719,877,1066,1294,1566
13518,159,205,260,327,406,500,614,751
13519,388,482,595,728,889,1080,1312,1587
13520,270,337,419,519,638,779,949,1153
13521,190,243,307,385,477,586,717,875
13522,376,465,575,706,862,1047,1271,1539
13523,328,408,505,620,758,923,1121,1360
13524,195,248,313,390,482,592,724,883
13525,306,380,470,581,713,868,1058,1282
13526,376,465,575,704,862,1047,1271,1539
13527,340,424,524,647,792,963,1172,1419
13528,402,496,610,746,911,1107,1343,1625
13529,147,190,245,312,390,481,592,724
13530,449,552,678,829,1012,1227,1488,1799
13531,295,369,459,567,695,847,1031,1251
13532,364,452,556,684,835,1015,1232,1492
13533,230,290,365,452,557,682,833,1013
13534,422,522,642,789,962,1167,1415,1712
13535,418,517,637,780,952,1155,1401,1695
13536,173,222,280,351,436,536,658,803
13537,204,260,328,409,506,620,758,924
13538,384,475,584,715,874,1062,1289,1561
13539,111,146,192,247,310,385,477,586
13540,346,430,533,656,803,977,1188,1439
13541,327,406,503,618,757,921,1122,1359
13542,361,448,553,678,831,1010,1227,1486
13543,180,229,291,364,454,557,685,835
13544,270,340,425,527,649,792,967,1173
13545,169,218,278,351,436,537,660,805
13546,442,545,670,822,1002,1215,1472,1781
13547,244,309,386,478,587,718,877,1066
13548,141,185,239,303,379,468,577,706
13549,293,365,454,563,692,843,1028,1246
13550,398,492,604,743,907,1101,1336,1617
13551,408,504,619,757,924,1122,1361,1647
13552,338,422,523,645,789,960,1167,1414
13553,111,149,196,253,318,394,487,598
13554,184,237,300,377,468,574,704,858
13555,379,471,582,712,870,1057,1283,1553
13556,110,148,193,249,316,392,486,597
13557,438,539,661,807,985,1195,1451,1754
13558,265,333,416,517,635,775,946,1148
13559,284,355,441,546,671,819,998,1211
13560,140,182,233,295,369,456,563,689
13561,437,539,664,814,994,1206,1461,1767
13562,285,358,445,549,672,820,999,1212
13563,389,481,591,727,889,1080,1311,1587
13564,250,316,395,488,600,733,893,1086
13565,123,161,207,265,331,411,508,623
13566,308,386,478,590,725,882,1075,1303
13567,182,232,295,372,463,569,699,852
13568,446,548,672,824,1003,1217,1475,1784
13569,287,359,448,552,679,828,1007,1223
13570,275,346,431,531,653,797,973,1180
13571,386,477,589,725,886,1077,1307,1582
13572,395,487,601,736,899,1091,1325,1603
13573,318,397,493,607,743,905,1102,1335
13574,220,277,349,437,539,659,808,982
13575,315,391,483,595,730,889,1083,1313
13576,318,395,490,604,742,903,1098,1332
13577,132,173,223,284,357,441,543,666
13578,445,547,671,819,999,1212,1468,1776
13579,399,492,606,744,909,1104,1338,1620
13580,299,373,463,570,700,854,1038,1260
13581,441,545,670,820,999,1212,1469,1777
13582,200,253,318,398,493,604,741,902
13583,444,548,672,824,1004,1218,1475,1784
13584,254,320,398,495,611,746,910,1106
13585,145,187,239,303,379,467,576,705
13586,431,530,653,800,973,1181,1433,1733
13587,424,523,644,791,964,1170,1418,1716
13588,254,319,398,492,605,739,903,1097
13589,304,381,471,583,714,869,1060,1284
13590,170,217,276,347,430,530,652,795
13591,299,372,462,572,700,853,1037,1259
13592,160,207,264,331,413,509,627,765
13593,209,265,333,418,516,632,772,941
13594,310,387,480,594,728,887,1078,1308
13595,111,148,193,246,310,385,478,587
13596,159,207,262,329,411,506,621,759
13597,406,503,620,759,927,1125,1364,1651
13598,299,375,465,574,706,860,1047,1270
13599,331,410,506,624,764,930,1132,1371
13600,255,322,401,497,612,747,911,1107
13601,307,384,475,585,719,876,1064,1291
13602,427,527,649,794,968,1174,1424,1722
13603,370,457,563,690,844,1026,1245,1508
13604,268,335,416,515,635,775,946,1148
13605,257,323,403,499,613,749,915,1111
13606,366,454,559,687,841,1023,1243,1505
13607,434,537,661,811,988,1198,1452,1756
13608,245,308,384,478,591,722,882,1072
13609,435,536,657,807,985,1195,1447,1751
13610,264,333,414,514,633,772,943,1144
13611,155,199,254,321,401,494,609,744
13612,323,402,497,613,751,915,1111,1348
13613,403,498,613,750,914,1110,1347,1630
13614,291,364,451,559,685,835,1016,1233
13615,215,271,342,426,526,645,788,960
13616,243,305,381,473,584,713,872,1059
13617,328,407,503,622,761,926,1127,1366
13618,189,243,306,384,478,587,720,877
13619,376,467,577,709,865,1050,1274,1543
13620,336,417,516,637,781,950,1156,1400
13621,226,285,359,445,551,674,824,1002
13622,312,387,480,591,726,884,1077,1305
13623,415,514,633,776,948,1151,1396,1689
13624,411,509,626,770,939,1140,1383,1673
13625,201,254,322,404,500,613,752,915
13626,424,524,643,786,959,1164,1412,1708
13627,288,362,449,555,680,829,1009,1225
13628,181,231,292,368,455,559,686,837
13629,449,554,680,831,1012,1228,1490,1801
13630,427,525,646,793,966,1172,1421,1719
13631,301,377,467,575,706,861,1047,1271
13632,167,213,271,344,429,528,649,792
13633,269,339,422,521,642,783,955,1159
13634,425,524,645,792,967,1174,1422,1721
13635,411,508,626,768,936,1137,1378,1668
13636,314,393,486,597,731,890,1083,1313
13637,290,362,450,554,679,828,1009,1224
13638,217,276,346,433,534,654,800,973
13639,396,491,604,742,905,1098,1333,1613
13640,207,264,333,415,514,630,770,938
13641,437,537,659,805,980,1190,1442,1744
13642,372,460,567,698,853,1037,1259,1525
13643,387,479,589,725,886,1076,1307,1582
13644,184,234,297,371,462,567,697,849
13645,347,430,531,655,802,976,1185,1436
13646,150,193,248,316,393,484,595,728
13647,264,330,412,509,626,764,932,1132
13648,227,286,359,449,553,677,827,1006
13649,191,242,307,383,477,585,716,873
13650,222,279,352,437,541,662,811,986
13651,208,265,334,417,514,630,771,939
13652,370,459,567,699,853,1037,1258,1524
13653,261,327,407,503,620,757,923,1121
13654,253,318,397,494,607,742,906,1100
13655,305,381,474,583,714,869,1057,1282
13656,416,513,630,774,944,1146,1391,1682
13657,429,530,651,796,971,1178,1428,1727
13658,255,322,401,499,614,750,916,1112
13659,300,376,468,576,708,862,1049,1273
13660,424,525,645,790,963,1169,1417,1714
13661,239,301,375,468,578,707,864,1050
13662,146,188,241,307,384,474,585,715
13663,288,360,447,554,679,828,1009,1224
13664,153,199,254,322,402,496,610,746
13665,311,387,479,589,722,879,1070,1297
13666,212,270,340,422,522,639,781,951
13667,280,351,435,537,659,804,980,1189
13668,220,279,349,433,536,656,801,975
13669,197,252,319,398,492,604,738,900
13670,188,240,302,380,470,577,707,862
13671,418,515,633,777,948,1150,1394,1687
13672,376,467,575,708,864,1050,1274,1543
13673,258,325,404,502,618,755,922,1119
13674,231,293,367,455,562,687,840,1021
13675,249,315,392,487,600,732,894,1086
13676,151,195,250,316,396,488,599,733
13677,230,289,363,454,559,683,834,1015
13678,408,506,623,766,934,1133,1374,1663
13679,143,188,239,303,378,467,575,704
13680,207,264,331,412,511,626,765,932
13681,252,317,395,492,604,738,901,1095
13682,170,219,277,349,433,533,654,799
13683,339,423,524,643,788,958,1165,1411
13684,245,309,386,480,590,721,880,1070
13685,446,549,673,824,1006,1220,1480,1789
13686,384,476,586,721,881,1071,1299,1573
13687,143,186,237,302,377,466,574,702
13688,157,202,259,329,409,504,620,758
13689,401,496,611,748,914,1109,1348,1630
13690,132,174,223,286,359,444,549,672
13691,192,246,311,391,485,595,728,888
13692,399,492,607,743,907,1101,1338,1618
13693,273,341,423,522,642,784,954,1159
13694,212,270,339,423,524,641,785,955
13695,285,355,443,549,675,823,1003,1217
13696,294,369,457,563,689,840,1023,1241
13697,195,247,311,387,481,591,725,883
13698,222,282,354,441,546,668,817,994
13699,169,218,278,348,434,534,655,800
13700,245,308,385,480,591,723,884,1074
13701,142,186,240,303,379,468,578,706
13702,306,381,472,581,713,869,1059,1284
13703,394,487,600,737,900,1094,1326,1606
13704,156,203,260,330,410,505,620,758
13705,200,256,324,405,501,615,753,917
13706,244,306,384,475,584,713,872,1059
13707,245,308,385,478,588,718,877,1066
13708,271,339,422,522,642,783,955,1159
13709,219,278,350,438,539,660,807,982
13710,171,218,277,349,433,532,653,797
13711,127,166,214,273,342,424,524,642
13712,258,324,404,499,613,748,913,1109
13713,131,172,221,280,349,432,533,653
13714,345,428,528,648,792,964,1170,1418
13715,268,338,422,524,644,786,957,1163
13716,409,507,622,763,930,1128,1368,1656
13717,236,297,372,463,569,696,850,1034
13718,290,364,453,560,689,840,1022,1241
13719,179,231,294,368,457,561,688,839
13720,237,298,373,466,573,701,855,1040
13721,330,411,510,630,769,936,1138,1379
13722,405,499,615,755,922,1120,1359,1644
13723,129,171,219,281,352,435,538,659
13724,334,415,514,635,776,944,1148,1391
13725,246,308,384,479,588,719,878,1067
13726,148,194,247,312,391,482,594,726
13727,357,442,545,672,822,999,1213,1470
13728,231,290,365,454,561,687,840,1021
13729,422,522,641,785,957,1162,1410,1705
13730,434,535,657,805,981,1191,1445,1747
13731,301,377,468,579,712,867,1057,1281
13732,232,294,370,462,568,694,849,1032
13733,321,400,497,612,751,915,1113,1349
13734,389,482,595,732,892,1083,1315,1591
13735,441,542,666,815,992,1204,1460,1765
13736,398,493,607,746,910,1104,1341,1622
13737,304,381,474,586,717,874,1064,1290
13738,336,419,517,638,780,949,1153,1398
13739,182,232,294,369,458,563,690,842
13740,226,284,358,447,553,677,828,1007
13741,295,370,458,564,693,845,1029,1248
13742,337,420,519,637,781,950,1156,1400
13743,268,338,422,521,639,779,952,1155
13744,296,368,457,563,692,843,1027,1246
13745,220,277,348,434,536,656,802,976
13746,227,285,359,447,553,677,826,1006
13747,368,456,562,689,843,1024,1245,1507
13748,112,149,195,250,316,393,487,598
13749,338,422,523,642,787,957,1164,1410
13750,170,219,279,351,438,539,661,807
13751,246,309,388,480,591,723,882,1072
13752,424,523,644,787,961,1166,1415,1711
13753,220,277,347,431,531,651,796,969
13754,211,267,336,419,517,634,775,944
13755,381,470,578,712,868,1055,1280,1550
13756,342,424,525,647,792,963,1169,1417
13757,438,540,664,815,994,1206,1463,1769
13758,358,444,549,677,828,1007,1223,1481
13759,416,514,632,774,942,1144,1387,1678
13760,314,392,484,596,732,891,1084,1314
13761,162,210,268,336,420,517,636,776
13762,379,471,580,713,872,1059,1287,1557
13763,110,147,191,243,306,380,471,579
13764,264,331,411,508,625,763,931,1131
13765,131,171,221,283,355,439,542,664
13766,164,211,268,337,421,518,636,777
13767,192,246,310,390,481,591,723,882
13768,129,168,218,279,352,435,538,659
13769,394,489,601,737,898,1091,1325,1603
13770,130,171,221,279,350,433,535,655
13771,350,436,539,664,812,987,1200,1453
13772,256,320,398,496,609,744,906,1102
13773,376,465,575,708,863,1049,1274,1542
13774,116,153,199,255,321,398,494,606
13775,129,168,218,276,347,429,529,649
13776,192,243,307,384,477,585,719,875
13777,223,283,355,440,543,664,813,989
13778,232,292,366,454,562,687,840,1021
13779,232,292,365,453,559,684,836,1017
13780,210,266,335,418,515,631,771,939
13781,434,537,660,809,988,1198,1454,1758
13782,429,531,654,802,979,1188,1439,1741
13783,140,183,235,300,375,464,572,700
13784,220,278,348,434,536,656,802,976
13785,392,486,600,735,898,1090,1324,1602
13786,270,339,423,524,644,786,959,1164
13787,334,417,516,633,777,945,1149,1392
13788,228,289,362,452,558,683,835,1015
13789,251,314,394,487,598,731,892,1084
13790,242,303,378,472,582,711,870,1057
13791,241,303,380,471,582,711,867,1055
13792,218,275,344,430,532,651,797,970
13793,420,517,637,782,953,1157,1405,1699
13794,392,485,597,734,894,1086,1318,1595
13795,178,229,291,365,453,557,684,834
13796,437,538,661,812,989,1199,1453,1758
13797,205,262,329,412,511,626,768,934
13798,350,433,535,660,807,981,1193,1445
13799,202,255,322,401,496,608,746,908
13800,122,159,207,264,332,411,509,624
13801,274,345,429,530,652,796,969,1177
13802,413,511,628,768,936,1136,1377,1667
13803,428,528,647,791,964,1170,1420,1717
13804,279,348,432,536,659,804,980,1189
13805,152,197,251,319,398,490,605,739
13806,115,151,195,251,317,393,488,598
13807,446,549,673,826,1006,1220,1478,1788
13808,419,516,636,780,950,1154,1400,1693
13809,175,224,283,356,443,544,668,815
13810,380,469,578,708,866,1052,1276,1546
13811,446,551,677,827,1008,1222,1483,1792
13812,436,536,658,804,978,1187,1440,1741
13813,197,250,317,397,490,601,736,897
13814,275,343,428,528,649,792,965,1172
13815,177,225,286,358,446,548,673,821
13816,136,177,228,291,365,450,555,680
13817,337,417,517,639,780,950,1153,1398
13818,240,304,379,469,580,709,866,1053
13819,198,254,321,400,494,605,741,903
13820,194,249,314,391,486,596,730,890
13821,438,541,663,812,991,1202,1458,1763
13822,222,281,354,443,545,668,816,993
13823,448,553,680,833,1015,1231,1493,1805
13824,323,401,497,613,752,916,1115,1351
13825,379,470,580,711,869,1056,1283,1553
13826,242,305,383,477,590,721,879,1069
13827,125,164,212,271,340,421,520,638
13828,368,457,563,692,845,1028,1248,1511
13829,349,432,534,655,802,975,1185,1436
13830,419,517,636,777,948,1150,1395,1688
13831,306,380,473,585,718,875,1064,1291
13832,238,299,375,465,571,699,854,1038
13833,246,309,385,478,591,722,881,1071
13834,449,554,680,831,1013,1229,1489,1801
13835,360,448,552,677,826,1004,1220,1477
13836,369,458,564,691,844,1026,1246,1509
13837,306,381,474,585,717,873,1062,1288
13838,199,252,316,394,487,597,731,891
13839,419,519,638,780,950,1153,1398,1691
13840,370,458,565,693,847,1029,1251,1514
13841,175,225,284,359,447,550,673,822
13842,378,470,579,713,871,1058,1286,1556
13843,362,447,551,676,828,1006,1223,1481
13844,262,328,409,509,628,766,935,1135
13845,293,366,453,560,688,839,1022,1240
13846,436,539,664,813,992,1203,1458,1764
13847,183,234,295,371,462,567,697,849
13848,232,292,366,456,562,687,841,1022
13849,115,151,198,255,323,400,497,609
13850,334,416,516,633,777,945,1150,1393
13851,235,296,371,459,565,691,846,1028
13852,221,278,348,432,535,655,802,975
13853,353,440,542,666,813,989,1201,1455
13854,404,501,616,756,924,1121,1360,1646
13855,255,321,402,498,614,749,915,1111
13856,135,176,228,290,364,450,554,679
13857,112,147,193,250,314,390,484,594
13858,404,498,614,753,920,1117,1355,1640
13859,412,510,627,770,938,1138,1381,1671
13860,123,161,208,268,337,417,515,632
13861,299,375,464,573,704,858,1043,1266
13862,293,366,453,561,687,838,1020,1238
13863,215,274,345,432,534,654,799,973
13864,273,343,425,527,649,791,964,1171
13865,271,341,426,526,646,788,962,1167
13866,268,335,418,518,635,776,945,1148
13867,234,297,370,461,567,693,848,1030
13868,285,357,444,549,672,820,1000,1213
13869,251,317,395,492,605,739,902,1096
13870,367,455,563,692,847,1029,1251,1514
13871,219,279,349,436,538,659,805,980
13872,180,231,293,366,454,557,684,834
13873,383,474,583,714,870,1057,1284,1554
13874,139,183,236,299,375,463,571,699
13875,381,472,583,718,878,1066,1293,1566
13876,136,176,227,288,363,448,552,676
13877,371,461,570,700,857,1041,1263,1530
13878,225,285,359,448,554,678,830,1009
13879,234,294,367,458,566,692,847,1029
13880,324,402,498,613,753,916,1113,1350
13881,274,343,428,528,648,790,963,1169
13882,304,381,474,583,716,872,1061,1287
13883,147,190,243,309,387,478,589,720
13884,170,217,276,349,434,534,655,800
13885,432,533,655,803,979,1188,1441,1743
13886,127,165,214,273,344,426,525,644
13887,241,304,380,474,585,715,872,1061
13888,278,348,434,537,659,804,978,1188
13889,352,435,538,660,807,981,1194,1445
13890,172,222,283,358,445,547,673,820
13891,189,243,306,381,474,582,713,869
13892,153,198,253,319,400,493,606,741
13893,269,337,418,517,635,775,943,1146
13894,450,556,681,834,1015,1232,1492,1805
13895,426,526,647,791,965,1171,1420,1718
13896,330,409,507,627,767,933,1135,1375
13897,264,330,411,508,626,764,934,1133
13898,406,500,617,755,921,1119,1358,1643
13899,283,355,440,545,669,816,993,1206
13900,283,353,437,543,666,812,988,1200
13901,432,534,655,803,980,1189,1441,1743
13902,197,252,317,398,494,605,742,904
13903,369,456,561,691,843,1025,1244,1507
